region_key,image,json_file,shape_idx,label,expected_sku,review_status,scorability,reviewer,notes,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_path,overlay_path,crop_exists,ocr_crop_suggestion,rotation_ocr_suggestions,verified,sku_digit_class
1770341131504_0244_1143_11-011.jpg|Pallet_SKU|1836|1070|2173|1163,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,0,Pallet_SKU,,needs_review,,,,1836,1070,2173,1163,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/000_Pallet_SKU_1836_1070_2173_1163.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1012472615,-10.0:1012472615|-5.0:1012472615|0.0:1012472615|5.0:1012472615|10.0:1012472615|180.0:1012472615,,
1770341131504_0244_1143_11-011.jpg|Pallet_SKU|3505|734|3899|849,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,2,Pallet_SKU,,needs_review,,,,3505,734,3899,849,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/002_Pallet_SKU_3505_734_3899_849.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1005814565,-10.0:1005814565|-5.0:1005814565|0.0:1005814565|5.0:1005814565|10.0:1005814565|180.0:1005814565,,
1770341131504_0244_1143_11-011.jpg|Handwritte_SKU|1019|2173|1166|2240,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,7,Handwritte_SKU,,needs_review,,,,1019,2173,1166,2240,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/007_Handwritte_SKU_1019_2173_1166_2240.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,884420,,,
1770341131504_0244_1143_11-011.jpg|Handwritte_SKU|1679|1802|1841|1867,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,9,Handwritte_SKU,,needs_review,,,,1679,1802,1841,1867,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/009_Handwritte_SKU_1679_1802_1841_1867.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1009479520,-10.0:1009479320|-5.0:1009474320|0.0:1009479320|5.0:1009479520|10.0:1009479320|180.0:1009474320,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2173|2066|2309|2119,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,13,RDC_SKU,,needs_review,,,,2173,2066,2309,2119,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/013_RDC_SKU_2173_2066_2309_2119.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007789948,-10.0:1007789948|-5.0:1007789948|0.0:1007789948|5.0:1007789948|10.0:1007789948|180.0:1007789948,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2173|1980|2359|2037,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,15,Printed_on_Box_SKU,,needs_review,,,,2173,1980,2359,2037,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/015_Printed_on_Box_SKU_2173_1980_2359_2037.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007789948,-10.0:1007789948|-5.0:1007789948|0.0:1007789948|5.0:1007789948|10.0:1007789948|180.0:1007789948,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2167|1684|2350|1743,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,18,Printed_on_Box_SKU,,needs_review,,,,2167,1684,2350,1743,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/018_Printed_on_Box_SKU_2167_1684_2350_1743.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1003974350,-10.0:1003974350|-5.0:1003974350|0.0:1003974350|5.0:1003974350|10.0:1003974350|180.0:1003974350,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2448|1942|2644|2002,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,21,Printed_on_Box_SKU,,needs_review,,,,2448,1942,2644,2002,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/021_Printed_on_Box_SKU_2448_1942_2644_2002.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008877049,-10.0:1008877049|-5.0:1008877049|0.0:1008877049|5.0:1008877049|10.0:1008877049|180.0:1008877049,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2426|1745|2562|1794,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,24,RDC_SKU,,needs_review,,,,2426,1745,2562,1794,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/024_RDC_SKU_2426_1745_2562_1794.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007789932,-10.0:1007789932|-5.0:1007789932|0.0:1007789932|5.0:1007789932|10.0:1007789932|180.0:1007789932,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2435|1654|2623|1717,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,26,Printed_on_Box_SKU,,needs_review,,,,2435,1654,2623,1717,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/026_Printed_on_Box_SKU_2435_1654_2623_1717.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007739932,-10.0:1007739932|-5.0:1007739932|0.0:1007739932|5.0:1007739932|10.0:1007739932|180.0:1007739932,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2740|1994|2890|2052,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,29,RDC_SKU,,needs_review,,,,2740,1994,2890,2052,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/029_RDC_SKU_2740_1994_2890_2052.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007789973,-10.0:1007789973|-5.0:1007789973|0.0:1007789973|5.0:1007789973|10.0:1007789973|180.0:1007789973,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2735|1922|2935|1986,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,31,Printed_on_Box_SKU,,needs_review,,,,2735,1922,2935,1986,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/031_Printed_on_Box_SKU_2735_1922_2935_1986.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007789973,-10.0:1007789973|-5.0:1007789973|0.0:1007789973|5.0:1007789973|10.0:1007789973|180.0:1007789973,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3025|1899|3203|1953,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,34,Printed_on_Box_SKU,,needs_review,,,,3025,1899,3203,1953,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/034_Printed_on_Box_SKU_3025_1899_3203_1953.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974343,-10.0:1008974343|-5.0:1008974343|0.0:1008974343|5.0:1008974343|10.0:1008974343|180.0:1008974343,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2998|1691|3143|1744,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,37,RDC_SKU,,needs_review,,,,2998,1691,3143,1744,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/037_RDC_SKU_2998_1691_3143_1744.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974343,-10.0:1008974343|-5.0:1008974343|0.0:1008974343|5.0:1008974343|10.0:1008974343|180.0:1008974343,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2995|1599|3168|1652,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,39,Printed_on_Box_SKU,,needs_review,,,,2995,1599,3168,1652,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/039_Printed_on_Box_SKU_2995_1599_3168_1652.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974343,-10.0:1008974343|-5.0:1008974343|0.0:1008974343|5.0:1009974343|10.0:1008974343|180.0:1008974343,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2713|1629|2910|1689,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,42,Printed_on_Box_SKU,,needs_review,,,,2713,1629,2910,1689,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/042_Printed_on_Box_SKU_2713_1629_2910_1689.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974349,-10.0:1008974349|-5.0:1008974349|0.0:1008974349|5.0:1008974349|10.0:1008974349|180.0:1008974349,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3441|1931|3593|1983,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,45,RDC_SKU,,needs_review,,,,3441,1931,3593,1983,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/045_RDC_SKU_3441_1931_3593_1983.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1002708000,-10.0:1002708000|-5.0:1002708000|0.0:1002708000|5.0:1002708000|10.0:1002708000|180.0:1002708000,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3372|1832|3636|1904,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,47,Printed_on_Box_SKU,,needs_review,,,,3372,1832,3636,1904,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/047_Printed_on_Box_SKU_3372_1832_3636_1904.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,100000,-10.0:100000|-5.0:100000|5.0:100000|10.0:100000,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3376|1574|3529|1633,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,50,RDC_SKU,,needs_review,,,,3376,1574,3529,1633,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/050_RDC_SKU_3376_1574_3529_1633.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1002708048,-10.0:1002708048|-5.0:1002708048|0.0:1002708048|5.0:1002708048|10.0:1002708048|180.0:1002708048,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3327|1487|3581|1550,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,52,Printed_on_Box_SKU,,needs_review,,,,3327,1487,3581,1550,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/052_Printed_on_Box_SKU_3327_1487_3581_1550.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1002708048,-10.0:1002708048|-5.0:1002708048|0.0:1002708048|5.0:1002708048|10.0:1002708048|180.0:1002708048,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3933|1787|4200|1861,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,55,Printed_on_Box_SKU,,needs_review,,,,3933,1787,4200,1861,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/055_Printed_on_Box_SKU_3933_1787_4200_1861.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1002708048,-10.0:1002708048|-5.0:1002708048|0.0:1002708048|5.0:1002708048|10.0:1002708048|180.0:1002708048,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3938|1532|4085|1591,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,58,RDC_SKU,,needs_review,,,,3938,1532,4085,1591,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/058_RDC_SKU_3938_1532_4085_1591.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1002708048,-10.0:1002708048|-5.0:1002708048|0.0:1002708048|5.0:1002708048|10.0:1002708048|180.0:1002708048,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3865|1445|4120|1515,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,60,Printed_on_Box_SKU,,needs_review,,,,3865,1445,4120,1515,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/060_Printed_on_Box_SKU_3865_1445_4120_1515.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1002708048,-10.0:1002708048|-5.0:1002708048|0.0:1002708048|5.0:1002708048|10.0:1002708048|180.0:1002708048,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2301|3022|2445|3076,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,65,Printed_on_Box_SKU,,needs_review,,,,2301,3022,2445,3076,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/065_Printed_on_Box_SKU_2301_3022_2445_3076.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974344,-10.0:1008974344|-5.0:1008974344|0.0:1008974344|5.0:1008974344|10.0:1008974344|180.0:1008974344,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2053|3053|2250|3114,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,67,Printed_on_Box_SKU,,needs_review,,,,2053,3053,2250,3114,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/067_Printed_on_Box_SKU_2053_3053_2250_3114.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1007789932,-10.0:1007789932|-5.0:1007789932|0.0:1007789932|5.0:1007789932|10.0:1007789932|180.0:1007789932,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2278|2801|2425|2847,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,70,RDC_SKU,,needs_review,,,,2278,2801,2425,2847,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/070_RDC_SKU_2278_2801_2425_2847.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974344,-10.0:1008974344|-5.0:1008974344|0.0:1008974344|5.0:1008974344|10.0:1008974344|180.0:1008974344,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2288|2690|2437|2745,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,72,Printed_on_Box_SKU,,needs_review,,,,2288,2690,2437,2745,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/072_Printed_on_Box_SKU_2288_2690_2437_2745.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974344,-10.0:1008974344|-5.0:1008974344|0.0:1008974344|5.0:1008974344|10.0:1008974344|180.0:1008974344,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2560|3133|2710|3176,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,75,RDC_SKU,,needs_review,,,,2560,3133,2710,3176,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/075_RDC_SKU_2560_3133_2710_3176.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974322,-10.0:1008974322|-5.0:1008974322|0.0:1008974322|5.0:1008974322|10.0:1008974322|180.0:1008974322,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|2536|3032|2741|3081,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,77,Printed_on_Box_SKU,,needs_review,,,,2536,3032,2741,3081,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/077_Printed_on_Box_SKU_2536_3032_2741_3081.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974322,-10.0:1008974322|-5.0:1008974322|0.0:1008974322|5.0:1008974322|10.0:1008974322|180.0:1008974322,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|2887|2753|2944|2917,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,82,RDC_SKU,,needs_review,,,,2887,2753,2944,2917,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/082_RDC_SKU_2887_2753_2944_2917.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974356,-10.0:1008974356|-5.0:1008974356|0.0:1008974356|5.0:1008974356|10.0:1008974356|180.0:1008974356,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3056|3174|3112|3332,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,84,Printed_on_Box_SKU,,needs_review,,,,3056,3174,3112,3332,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/084_Printed_on_Box_SKU_3056_3174_3112_3332.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974356,,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3030|2965|3094|3124,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,86,Printed_on_Box_SKU,,needs_review,,,,3030,2965,3094,3124,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/086_Printed_on_Box_SKU_3030_2965_3094_3124.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974356,,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3003|2768|3063|2916,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,88,Printed_on_Box_SKU,,needs_review,,,,3003,2768,3063,2916,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/088_Printed_on_Box_SKU_3003_2768_3063_2916.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974356,-10.0:1058974356|-5.0:1058974356|0.0:1058974356|180.0:1058974356,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3405|3179|3470|3326,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,92,Printed_on_Box_SKU,,needs_review,,,,3405,3179,3470,3326,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/092_Printed_on_Box_SKU_3405_3179_3470_3326.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974330,-10.0:1008974330|-5.0:1008974330|0.0:1008974330|5.0:1008974330|10.0:1008974330|180.0:1008974330,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3278|2927|3331|3085,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,94,RDC_SKU,,needs_review,,,,3278,2927,3331,3085,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/094_RDC_SKU_3278_2927_3331_3085.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008870503,-5.0:1008870503|10.0:1008870503,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3384|2934|3448|3091,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,96,Printed_on_Box_SKU,,needs_review,,,,3384,2934,3448,3091,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/096_Printed_on_Box_SKU_3384_2934_3448_3091.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008870503,-10.0:870503|-5.0:1002870503|0.0:1002870503|5.0:1002870503|10.0:1002870503|180.0:1002870503,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3662|3131|3722|3296,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,100,RDC_SKU,,needs_review,,,,3662,3131,3722,3296,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/100_RDC_SKU_3662_3131_3722_3296.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974326,-10.0:1008974326|-5.0:1008974326|0.0:1008974326|5.0:1008974326|10.0:1008974326|180.0:1008974326,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3766|3164|3829|3314,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,102,Printed_on_Box_SKU,,needs_review,,,,3766,3164,3829,3314,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/102_Printed_on_Box_SKU_3766_3164_3829_3314.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974326,-10.0:1008974326|-5.0:1008974326|0.0:1008974326|10.0:1008974326|180.0:1008974326,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3646|2886|3694|3043,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,104,RDC_SKU,,needs_review,,,,3646,2886,3694,3043,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/104_RDC_SKU_3646_2886_3694_3043.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,,,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|3741|2929|3802|3073,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,106,Printed_on_Box_SKU,,needs_review,,,,3741,2929,3802,3073,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/106_Printed_on_Box_SKU_3741_2929_3802_3073.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974360,-10.0:1008974360|-5.0:1008974360|0.0:1008974360|5.0:1008974360|10.0:1008974360|180.0:1008974360,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|3985|2889|4049|3051,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,110,RDC_SKU,,needs_review,,,,3985,2889,4049,3051,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/110_RDC_SKU_3985_2889_4049_3051.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974341,-10.0:1008974341|-5.0:1008974341|0.0:1008974341|5.0:1008974341|10.0:1008974341|180.0:1008974341,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|4099|2903|4164|3052,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,112,Printed_on_Box_SKU,,needs_review,,,,4099,2903,4164,3052,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/112_Printed_on_Box_SKU_4099_2903_4164_3052.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974341,-10.0:1008974341|-5.0:1008974341|0.0:1008974341|5.0:1008974341|10.0:1008974341|180.0:1008974341,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|4135|3131|4192|3280,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,114,Printed_on_Box_SKU,,needs_review,,,,4135,3131,4192,3280,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/114_Printed_on_Box_SKU_4135_3131_4192_3280.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974341,,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|4186|3088|4245|3249,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,116,RDC_SKU,,needs_review,,,,4186,3088,4245,3249,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/116_RDC_SKU_4186_3088_4245_3249.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974360,-10.0:1008974360|-5.0:1008974360|0.0:1008974360|5.0:1008974360|10.0:1008974360|180.0:1008974360,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|4478|3104|4543|3253,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,119,Printed_on_Box_SKU,,needs_review,,,,4478,3104,4543,3253,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/119_Printed_on_Box_SKU_4478_3104_4543_3253.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974360,-10.0:1008974360|-5.0:1008974360|0.0:1008974360|5.0:1008974360|10.0:1008974360|180.0:1008974360,,
1770341131504_0244_1143_11-011.jpg|Printed_on_Box_SKU|4430|2873|4499|3021,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,122,Printed_on_Box_SKU,,needs_review,,,,4430,2873,4499,3021,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/122_Printed_on_Box_SKU_4430_2873_4499_3021.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974360,-10.0:1008974360|-5.0:1008974360|0.0:1008974360|5.0:1008974360|10.0:1008974360|180.0:1008974360,,
1770341131504_0244_1143_11-011.jpg|RDC_SKU|4216|2637|4282|2796,1770341131504_0244_1143_11-011.jpg,1770341131504_0244_1143_11-011.json,125,RDC_SKU,,needs_review,,,,4216,2637,4282,2796,research_outputs/golden_dataset_local_tests/crops/1770341131504_0244_1143_11-011/125_RDC_SKU_4216_2637_4282_2796.jpg,research_outputs/golden_dataset_local_tests/label_overlays_expected_sku/1770341131504_0244_1143_11-011_labels.jpg,yes,1008974360,-10.0:1008974360|-5.0:1008974360|0.0:1008974360|5.0:1008974360|10.0:1008974360|180.0:1008974360,,
