image,region_key,class,expected_sku,sku_digit_class,scorable,any_compatible_track_center_hit,detected,det_id,seg_found,ocr_found,predicted_sku,raw_crop_gt_coverage,buffered_crop_gt_coverage,ocr_exact_match,raw_segmentation_iou_proxy,raw_segmentation_gt_coverage,raw_segmentation_precision_proxy,post_segmentation_iou_proxy,post_segmentation_gt_coverage,post_segmentation_precision_proxy,failure_category
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Handwritte_SKU|3185|1892|3548|2163,handwritten,,,no,yes,yes,133,yes,yes,659026,0.8707267237961636,1.0,n/a,0.6680180429488599,0.7020459800200671,0.9323510100034761,0.5278391820945012,1.0,0.5278391820945012,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|3440|2486|3607|2537,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|3292|1425|3456|1484,other,,,no,yes,yes,126,yes,yes,1005694602,0.9939024390243902,1.0,n/a,0.5893690403733008,0.616118769883351,0.9313882654697019,0.5864214992927864,0.8793213149522799,0.6377480387632672,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|931|2097|1056|2137,other,,,no,yes,yes,119,yes,yes,1005694756,0.792,1.0,n/a,0.8744043567052416,0.999222092570984,0.875,0.43657666836474784,1.0,0.43657666836474784,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|1389|1751|1482|1794,other,,,no,yes,yes,7,yes,yes,151557,1.0,1.0,n/a,0.8395002402691014,0.9588364434687157,0.8708873379860419,0.4272983114446529,1.0,0.4272983114446529,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|1571|1602|1708|1644,other,,,no,yes,yes,5,yes,yes,1005694610,1.0,1.0,n/a,0.8889528193325662,0.9599254426840633,0.9232148192411115,0.4860335195530726,1.0,0.4860335195530726,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|1743|1651|1879|1691,other,,,no,yes,yes,0,yes,yes,1005694620,0.9632352941176471,1.0,n/a,0.8217430914060128,0.946815955213436,0.8615090735434575,0.4586007702182285,1.0,0.4586007702182285,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|1715|1749|1859|1794,other,,,no,yes,yes,1,yes,yes,1005694602,0.9861111111111112,1.0,n/a,0.8455345911949685,0.9246217331499312,0.9081329370440422,0.40641771019677997,1.0,0.40641771019677997,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|2020|1585|2154|1635,other,,,no,yes,yes,125,yes,no,,0.9925373134328358,1.0,n/a,0.7173784104389087,0.759497645211931,0.9282425172678435,0.5071243523316062,0.9833594976452119,0.5115139637432631,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|2015|1764|2154|1811,other,,,no,yes,yes,116,yes,yes,1005636049,0.9640287769784173,1.0,n/a,0.7521393643031785,0.7709899749373433,0.9685163321526958,0.512424882247848,0.9884085213032582,0.5155228758169934,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|2006|1956|2150|1999,other,,,no,yes,yes,2,yes,yes,1005694696,0.9791666666666666,1.0,n/a,0.8196428571428571,0.9611127729584206,0.8477572559366755,0.4755334281650071,1.0,0.4755334281650071,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|2199|1627|2343|1674,other,,,no,yes,yes,123,yes,yes,1005659304,0.9513888888888888,1.0,n/a,0.7292116630669546,0.789766081871345,0.904857621440536,0.5528670865097779,0.9754385964912281,0.560672268907563,not_ocr_scorable
1770341131504_0244_1292_11-002.jpg,1770341131504_0244_1292_11-002.jpg|Other_SKU|2428|1450|2568|1490,other,,,no,yes,yes,101,yes,no,,0.8985714285714286,1.0,n/a,0.7386150966936993,0.9781082197439075,0.7510307643514114,0.3667626117254961,1.0,0.3667626117254961,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|1648|1911|1784|1968,rdc,,,no,yes,yes,0,yes,yes,313054,0.7821207430340558,1.0,n/a,0.17883310719131615,0.20165238678090575,0.612453531598513,0.3621571362157136,0.47674418604651164,0.6010802469135802,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|1980|1857|2132|1917,rdc,,,no,yes,yes,5,yes,yes,980510,0.8289473684210527,1.0,n/a,0.49504214179474465,0.5051859347331141,0.9610202117420596,0.4922744641967104,0.7495572982544902,0.5891827401073773,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2229|1817|2386|1876,rdc,,,no,yes,yes,6,yes,yes,1001073723,0.7880816150275288,1.0,n/a,0.8084622383985441,0.886284289276808,0.9020304568527919,0.4185366871934036,1.0,0.4185366871934036,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2010|1507|2154|1562,rdc,,,no,yes,yes,9,yes,yes,980698,0.793939393939394,1.0,n/a,0.4520316027088036,0.4551136363636364,0.985239852398524,0.5252784918594687,0.696590909090909,0.6811111111111111,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2232|1593|2382|1659,rdc,,,no,yes,yes,7,yes,yes,1004797215,0.8687878787878788,1.0,n/a,0.7777511388156317,0.8593377483443708,0.8912087912087913,0.40979157620495005,1.0,0.40979157620495005,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2485|2074|2643|2137,rdc,,,no,yes,yes,10,yes,yes,1004183406,0.8137432188065099,1.0,n/a,0.7308411214953271,0.740530303030303,0.9824120603015075,0.5697589481373265,0.9848484848484849,0.5747973470891673,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2718|1751|2883|1810,rdc,,,no,yes,yes,3,yes,yes,1004797215,0.7909604519774012,1.0,n/a,0.7185959671396565,0.9891036184210527,0.7243300210779886,0.38,1.0,0.38,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|3007|1676|3171|1776,rdc,,,no,yes,yes,15,yes,yes,1008319711,0.8670731707317073,1.0,n/a,0.7246906066139176,0.8598940779971113,0.8217161260639522,0.34163993749485977,1.0,0.34163993749485977,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2995|1433|3060|1584,rdc,,,no,yes,yes,18,yes,yes,1011204366,0.8497198166072338,1.0,n/a,0.8023859919184144,0.9722546048029844,0.8211894446632533,0.37438896648044695,1.0,0.37438896648044695,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|3447|1841|3616|1900,rdc,,,no,yes,yes,4,yes,yes,1008461663,0.893591415103801,1.0,n/a,0.5622721749696233,0.9055772994129159,0.5972894482090997,0.3292525773195876,1.0,0.3292525773195876,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|3623|1660|3789|1716,rdc,,,no,yes,yes,8,yes,yes,1008319709,0.7836703958691911,1.0,n/a,0.6934517661640157,0.6934517661640157,1.0,0.6469879518072289,0.9983474488741996,0.647681586705977,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|3594|1311|3750|1365,rdc,,,no,yes,yes,19,yes,yes,1011204367,0.8190883190883191,1.0,n/a,0.7445206995793668,0.9241549876339654,0.7929733553407216,0.36831983805668017,1.0,0.36831983805668017,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|4139|1459|4211|1611,rdc,,,no,yes,yes,64,yes,yes,1009369222,0.8938230994152047,1.0,n/a,0.7671410090556274,0.8091617933723196,0.9365974729241877,0.491661874640598,1.0,0.491661874640598,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|4318|1216|4479|1264,rdc,,,no,yes,yes,13,yes,yes,1005004956,0.8329451345755694,1.0,n/a,0.6875680383191813,0.7211692167161452,0.9365361803084223,0.6102285395763657,1.0,0.6102285395763657,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|4220|1878|4395|1931,rdc,,,no,yes,yes,11,yes,yes,1009368234,0.8769811320754717,1.0,n/a,0.7561734799750985,0.802466417088747,0.9291177970423253,0.5131251414347138,0.9986787051310284,0.513473731884058,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|4480|1492|4540|1646,rdc,,,no,yes,yes,21,yes,yes,1011204371,0.8273809523809523,1.0,n/a,0.7829090909090909,0.9981455725544738,0.7840495265841224,0.4017133811341838,1.0,0.4017133811341838,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|4724|1751|4896|1815,rdc,,,no,yes,yes,14,yes,yes,1001073704,0.90625,1.0,n/a,0.8185383980181669,0.8731556925787272,0.9290065604498594,0.4337982422621322,1.0,0.4337982422621322,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|4734|1490|4828|1638,rdc,,,no,yes,yes,16,yes,yes,869006,0.9522714203565268,1.0,n/a,0.5842583249243188,0.7450139395239116,0.730292200966996,0.40285564120532585,0.9862749303023804,0.40512684989429176,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|Pallet_SKU|4243|566|4663|644,pallet,,,no,yes,yes,1,yes,yes,1014242943,1.0,1.0,n/a,0.6753479287051355,0.9999397481472555,0.6753754120376022,0.2977734718409674,1.0,0.2977734718409674,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|RDC_SKU|2703|1375|2848|1421,rdc,,,no,yes,yes,2,yes,no,,0.8626686656671664,1.0,n/a,0.047619047619047616,0.05845942228335626,0.20432692307692307,0.2528598665395615,0.36485557083906467,0.45168156662409537,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|Printed_on_Box_SKU|3465|1418|3521|1545,printedonbox,,,no,yes,yes,66,yes,no,,0.952755905511811,1.0,n/a,0.6812320916905444,0.989251040221914,0.6863122444070243,0.29081375415952404,1.0,0.29081375415952404,not_ocr_scorable
1770341131504_0244_1293_11-001.jpg,1770341131504_0244_1293_11-001.jpg|Printed_on_Box_SKU|3935|1689|4083|1747,printedonbox,,,no,yes,yes,22,yes,yes,1008623198,0.9058713886300093,1.0,n/a,0.7838919459729865,0.833732375631817,0.929143195967981,0.4606617647058823,1.0,0.4606617647058823,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2049|2209|2119|2241,rdc,,,no,yes,yes,15,yes,yes,634513,0.8803571428571428,1.0,n/a,0.6505050505050505,0.7376861397479955,0.8462549277266754,0.523142509135201,0.983963344788087,0.5276412776412777,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2200|2067|2272|2100,rdc,,,no,yes,yes,40,yes,yes,554595,0.8964646464646465,1.0,n/a,0.513215859030837,0.5803237858032378,0.8161120840630472,0.3810939357907253,0.7982565379825654,0.4217105263157895,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2475|2363|2577|2409,rdc,,,no,yes,yes,18,yes,yes,1005285475,0.6751918158567775,0.8913043478260869,n/a,0.8045204642638973,0.9857784431137725,0.8139678615574784,0.3775077705566544,1.0,0.3775077705566544,poor_crop_coverage
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2317|2321|2389|2360,rdc,,,no,yes,yes,3,yes,yes,634513,0.9743589743589743,1.0,n/a,0.7905759162303665,0.9805194805194806,0.8031914893617021,0.3524027459954233,1.0,0.3524027459954233,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2342|2161|2446|2196,rdc,,,no,yes,yes,14,yes,yes,1001295007,0.8615384615384616,1.0,n/a,0.7494517543859649,0.9792263610315186,0.7615598885793872,0.39885714285714285,1.0,0.39885714285714285,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2496|1898|2562|1933,rdc,,,no,yes,yes,26,yes,yes,185130,0.8857142857142857,1.0,n/a,0.815625,0.9666666666666667,0.8392282958199357,0.38571428571428573,1.0,0.38571428571428573,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2488|2048|2557|2080,rdc,,,no,yes,yes,0,yes,yes,185269,0.90625,1.0,n/a,0.8237113402061855,0.9444444444444444,0.8656554712892741,0.41964285714285715,1.0,0.41964285714285715,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2488|2201|2557|2236,rdc,,,no,yes,yes,8,yes,yes,189242,0.8857142857142857,1.0,n/a,0.8763931104356636,0.941240478781284,0.9271168274383709,0.45382716049382715,1.0,0.45382716049382715,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2629|1999|2697|2033,rdc,,,no,yes,yes,27,yes,yes,184146,0.7647058823529411,0.9411764705882353,n/a,0.7375296912114014,0.7582417582417582,0.9642857142857143,0.5236572890025576,1.0,0.5236572890025576,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2625|2158|2691|2190,rdc,,,no,yes,yes,25,yes,yes,156906,0.8125,1.0,n/a,0.6683518705763397,0.8388324873096447,0.7668213457076566,0.47129186602870815,1.0,0.47129186602870815,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2634|2330|2736|2364,rdc,,,no,yes,yes,7,yes,yes,1005226558,0.794405997693195,1.0,n/a,0.829523187459177,0.9463487332339792,0.8704592186429061,0.42042606516290726,1.0,0.42042606516290726,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|2790|2124|2893|2188,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|2844|2254|2950|2321,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|3108|2051|3214|2114,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|3105|2190|3212|2257,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|3126|2358|3240|2397,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3239|1977|3310|2015,rdc,,,no,yes,yes,10,yes,yes,288733,0.9210526315789473,1.0,n/a,0.7360308285163777,0.9909208819714657,0.7410281280310378,0.300116776956014,1.0,0.300116776956014,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3333|1967|3403|2000,rdc,,,no,yes,yes,13,yes,yes,554727,0.9285714285714286,1.0,n/a,0.7857900318133616,0.9114391143911439,0.8507462686567164,0.4336,1.0,0.4336,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3433|2010|3504|2046,rdc,,,no,yes,yes,19,yes,yes,184225,0.9166666666666666,1.0,n/a,0.8158179848320694,0.916058394160584,0.8817330210772834,0.4065281899109792,1.0,0.4065281899109792,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|4091|1925|4158|1957,rdc,,,no,yes,yes,44,yes,yes,183948,0.84375,1.0,n/a,0.7570385818561001,0.9771197846567967,0.7707006369426752,0.3685515873015873,1.0,0.3685515873015873,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3996|1904|4064|1936,rdc,,,no,yes,yes,4,yes,yes,156417,0.84375,1.0,n/a,0.7217305801376598,0.8554778554778555,0.8219484882418813,0.4766666666666667,1.0,0.4766666666666667,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3884|1917|3955|1949,rdc,,,no,yes,yes,12,yes,yes,184146,0.84375,1.0,n/a,0.8527865404837014,0.9021134593993326,0.9397450753186558,0.5288235294117647,1.0,0.5288235294117647,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3771|1913|3837|1940,rdc,,,no,yes,yes,30,yes,yes,187848,0.9259259259259259,1.0,n/a,0.7162162162162162,0.9898132427843803,0.7215346534653465,0.37114051669817266,1.0,0.37114051669817266,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3661|1912|3730|1942,rdc,,,no,yes,yes,23,yes,yes,185175,0.9333333333333333,1.0,n/a,0.6539561487130601,0.9661971830985916,0.6692682926829269,0.3415103415103415,1.0,0.3415103415103415,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3550|1879|3651|1911,rdc,,,no,yes,yes,36,yes,yes,1001412345,0.6475866336633663,0.90625,n/a,0.5509391007398976,1.0,0.5509391007398976,0.3237458193979933,1.0,0.3237458193979933,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3887|2078|3991|2114,rdc,,,no,yes,yes,9,yes,yes,1001412254,0.7403846153846154,0.9722222222222222,n/a,0.793685356559608,0.9972640218878249,0.795417348608838,0.3631395926477894,1.0,0.3631395926477894,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3684|2141|3785|2174,rdc,,,no,yes,yes,5,yes,yes,1001412272,0.7776777677767777,1.0,n/a,0.826837416481069,0.9906604402935291,0.8333333333333334,0.38495120698510527,1.0,0.38495120698510527,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|4249|2231|4321|2265,rdc,,,no,yes,yes,2,yes,yes,189242,0.8823529411764706,1.0,n/a,0.755,1.0,0.755,0.3236870310825295,1.0,0.3236870310825295,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|4126|2245|4200|2274,rdc,,,no,yes,yes,39,no,yes,704826,0.7483690587138863,0.9655172413793104,n/a,0.0,0.0,0.0,0.0,0.0,0.0,segmentation_missing
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|4052|2212|4089|2280,rdc,,,no,yes,yes,92,yes,yes,164663,0.9411764705882353,1.0,n/a,0.8297872340425532,0.8970427163198248,0.9171332586786114,0.456956956956957,1.0,0.456956956956957,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|3704|2461|3776|2503,rdc,,,no,yes,yes,1,yes,yes,168952,0.9761904761904762,1.0,n/a,0.746065808297568,0.9604051565377533,0.7697416974169742,0.31643356643356646,1.0,0.31643356643356646,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|1686|2904|1781|2964,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|2592|2955|2703|3019,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|2914|2972|3006|3041,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|4288|3060|4392|3095,rdc,,,no,yes,yes,294,yes,yes,1005285475,0.7887362637362637,1.0,n/a,0.6972477064220184,0.9755501222493888,0.7096487327701201,0.3624280017722641,1.0,0.3624280017722641,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Other_SKU|3627|2414|3689|2447,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|1593|3326|1692|3360,rdc,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|1591|3378|1690|3413,rdc,,,no,yes,yes,17,yes,no,,0.7448773448773449,1.0,n/a,0.7813578826237054,0.9840579710144928,0.7913752913752914,0.39746543778801846,1.0,0.39746543778801846,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|RDC_SKU|2860|4531|3048|4575,rdc,,,no,yes,yes,42,yes,no,,0.9946808510638298,1.0,n/a,0.8022033898305084,0.9993665540540541,0.8026114973715448,0.37388489776584827,1.0,0.37388489776584827,not_ocr_scorable
1770341315069_0244_1022_12-001.jpg,1770341315069_0244_1022_12-001.jpg|Handwritte_SKU|2308|2902|2533|3021,handwritten,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|1287|670|1592|789,pallet,,,no,yes,yes,0,yes,yes,905999,1.0,1.0,n/a,0.8121904938214467,0.8549644353502874,0.9419753086419753,0.4147001777921448,1.0,0.4147001777921448,not_ocr_scorable
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|2150|430|2466|520,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|2131|495|2464|589,pallet,,,no,yes,yes,2,yes,yes,1010043801,1.0,1.0,n/a,0.2979683079783972,0.8120989917506874,0.3200322964473908,0.1582778631165728,1.0,0.1582778631165728,not_ocr_scorable
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|2152|571|2463|644,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|3081|315|3412|423,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|3088|370|3415|476,pallet,,,no,yes,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Pallet_SKU|3086|441|3426|548,pallet,,,no,yes,yes,1,yes,yes,1001749883,1.0,1.0,n/a,0.2721153499115747,0.9249217935349322,0.27826167189518364,0.1189670018535005,1.0,0.1189670018535005,not_ocr_scorable
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Other_SKU|688|2793|783|2828,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Other_SKU|1045|2809|1142|2844,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Other_SKU|1467|2936|1566|2975,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Other_SKU|1468|2783|1557|2820,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Other_SKU|1699|2844|1801|2882,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1048_12-004.jpg,1770341315069_0244_1048_12-004.jpg|Other_SKU|1922|2780|2018|2822,other,,,no,no,no,,no,no,,0.0,0.0,n/a,0.0,0.0,0.0,0.0,0.0,0.0,detection_missed
1770341315069_0244_1052_12-003.jpg,1770341315069_0244_1052_12-003.jpg|RDC_SKU|1605|959|1677|992,rdc,,,no,yes,yes,67,yes,no,,1.0,1.0,n/a,0.6172707889125799,0.8654708520179372,0.6827830188679245,0.3635869565217391,1.0,0.3635869565217391,not_ocr_scorable
1770341315069_0244_1052_12-003.jpg,1770341315069_0244_1052_12-003.jpg|RDC_SKU|1571|1071|1650|1107,rdc,,,no,yes,yes,37,yes,no,,0.8122362869198312,1.0,n/a,0.852394916911046,0.9550930996714129,0.8879837067209776,0.4025573192239859,1.0,0.4025573192239859,not_ocr_scorable
1770341315069_0244_1052_12-003.jpg,1770341315069_0244_1052_12-003.jpg|RDC_SKU|1534|1244|1637|1279,rdc,,,no,yes,yes,70,yes,no,,0.8488210818307905,1.0,n/a,0.7045585689555683,0.8951612903225806,0.7679245283018868,0.36441357200106866,1.0,0.36441357200106866,not_ocr_scorable
1770341315069_0244_1052_12-003.jpg,1770341315069_0244_1052_12-003.jpg|RDC_SKU|1649|1228|1760|1267,rdc,,,no,yes,yes,3,yes,yes,1005752712,0.8325248325248326,1.0,n/a,0.6796116504854369,1.0,0.6796116504854369,0.3032178217821782,1.0,0.3032178217821782,not_ocr_scorable
